player,round,score,total,place,year,major,date,major_id,major_round,made_cut,liv,defect_date,post,sv_field,birthdate,age,event_time
Shaun Micheel,1,72.0,149.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,0.8846153846153868,1969-01-05,51.592060232717316,
Shaun Micheel,2,77.0,149.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,5.692307692307693,1969-01-05,51.592060232717316,
Shaun Micheel,3,,149.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1969-01-05,51.592060232717316,
Shaun Micheel,4,,149.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1969-01-05,51.592060232717316,
Shaun Norris,1,69.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,-2.115384615384613,1985-04-02,35.35386721423682,
Shaun Norris,2,73.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,1.6923076923076934,1985-04-02,35.35386721423682,
Shaun Norris,3,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1985-04-02,35.35386721423682,
Shaun Norris,4,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1985-04-02,35.35386721423682,
Shawn Warren,1,78.0,151.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,6.884615384615387,,,
Shawn Warren,2,73.0,151.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,1.6923076923076934,,,
Shawn Warren,3,,151.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,,,
Shawn Warren,4,,151.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,,,
Steve Stricker,1,72.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,0.8846153846153868,1967-02-23,53.45927446954141,
Steve Stricker,2,71.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,-0.3076923076923066,1967-02-23,53.45927446954141,
Steve Stricker,3,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1967-02-23,53.45927446954141,
Steve Stricker,4,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1967-02-23,53.45927446954141,
Talor Gooch,1,71.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,1,2022-06-09,0,-0.1153846153846132,1991-11-08,28.752908966461327,-5.0
Talor Gooch,2,71.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,1,2022-06-09,0,-0.3076923076923066,1991-11-08,28.752908966461327,-5.0
Talor Gooch,3,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,1,2022-06-09,0,,1991-11-08,28.752908966461327,-5.0
Talor Gooch,4,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,1,2022-06-09,0,,1991-11-08,28.752908966461327,-5.0
Tiger Woods,1,68.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-3.115384615384613,1975-12-30,44.610540725530456,
Tiger Woods,2,72.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,0.6923076923076934,1975-12-30,44.610540725530456,
Tiger Woods,3,72.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,1.5822784810126649,1975-12-30,44.610540725530456,
Tiger Woods,4,67.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,-2.2531645569620196,1975-12-30,44.610540725530456,
Tom Hoge,1,72.0,282.0,58.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,0.8846153846153868,1989-05-25,31.208761122518823,
Tom Hoge,2,68.0,282.0,58.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-3.3076923076923066,1989-05-25,31.208761122518823,
Tom Hoge,3,72.0,282.0,58.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,1.5822784810126649,1989-05-25,31.208761122518823,
Tom Hoge,4,70.0,282.0,58.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,0.7468354430379804,1989-05-25,31.208761122518823,
Tom Kim,1,70.0,147.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,-1.1153846153846132,2002-06-21,18.135523613963038,
Tom Kim,2,77.0,147.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,5.692307692307693,2002-06-21,18.135523613963038,
Tom Kim,3,,147.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,2002-06-21,18.135523613963038,
Tom Kim,4,,147.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,2002-06-21,18.135523613963038,
Tom Lewis,1,67.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,-4.115384615384613,1991-01-05,29.593429158110883,
Tom Lewis,2,76.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,4.692307692307693,1991-01-05,29.593429158110883,
Tom Lewis,3,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1991-01-05,29.593429158110883,
Tom Lewis,4,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1991-01-05,29.593429158110883,
Tommy Fleetwood,1,70.0,134.0,2.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-1.1153846153846132,1991-01-19,29.555099247091032,
Tommy Fleetwood,2,64.0,134.0,2.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-7.307692307692307,1991-01-19,29.555099247091032,
Tommy Fleetwood,3,70.0,204.0,7.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,-0.4177215189873351,1991-01-19,29.555099247091032,
Tommy Fleetwood,4,73.0,277.0,29.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,3.7468354430379804,1991-01-19,29.555099247091032,
Tony Finau,1,67.0,204.0,7.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-4.115384615384613,1989-09-14,30.902121834360027,
Tony Finau,2,70.0,204.0,7.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-1.3076923076923066,1989-09-14,30.902121834360027,
Tony Finau,3,67.0,204.0,7.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,-3.417721518987335,1989-09-14,30.902121834360027,
Tony Finau,4,66.0,270.0,4.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,-3.2531645569620196,1989-09-14,30.902121834360027,
Troy Merritt,1,73.0,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,1.8846153846153868,1985-10-25,34.789869952087614,
Troy Merritt,2,72.0,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,0.6923076923076934,1985-10-25,34.789869952087614,
Troy Merritt,3,,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1985-10-25,34.789869952087614,
Troy Merritt,4,,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1985-10-25,34.789869952087614,
Tyler Duncan,1,74.0,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,2.884615384615387,1989-07-13,31.07460643394935,
Tyler Duncan,2,71.0,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,-0.3076923076923066,1989-07-13,31.07460643394935,
Tyler Duncan,3,,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1989-07-13,31.07460643394935,
Tyler Duncan,4,,145.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1989-07-13,31.07460643394935,
Tyrrell Hatton,1,72.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,1,2024-02-01,0,0.8846153846153868,1991-10-14,28.82135523613963,-15.0
Tyrrell Hatton,2,71.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,1,2024-02-01,0,-0.3076923076923066,1991-10-14,28.82135523613963,-15.0
Tyrrell Hatton,3,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,1,2024-02-01,0,,1991-10-14,28.82135523613963,-15.0
Tyrrell Hatton,4,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,1,2024-02-01,0,,1991-10-14,28.82135523613963,-15.0
Victor Perez,1,70.0,276.0,22.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-1.1153846153846132,1992-09-02,27.93429158110883,
Victor Perez,2,69.0,276.0,22.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-2.3076923076923066,1992-09-02,27.93429158110883,
Victor Perez,3,69.0,276.0,22.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,-1.4177215189873351,1992-09-02,27.93429158110883,
Victor Perez,4,68.0,276.0,22.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,-1.2531645569620196,1992-09-02,27.93429158110883,
Viktor Hovland,1,68.0,278.0,33.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-3.115384615384613,1997-09-18,22.8911704312115,
Viktor Hovland,2,71.0,278.0,33.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-0.3076923076923066,1997-09-18,22.8911704312115,
Viktor Hovland,3,73.0,278.0,33.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,2.582278481012665,1997-09-18,22.8911704312115,
Viktor Hovland,4,66.0,278.0,33.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,-3.2531645569620196,1997-09-18,22.8911704312115,
Webb Simpson,1,71.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-0.1153846153846132,1985-08-08,35.00342231348392,
Webb Simpson,2,68.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-3.3076923076923066,1985-08-08,35.00342231348392,
Webb Simpson,3,68.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,-2.417721518987335,1985-08-08,35.00342231348392,
Webb Simpson,4,72.0,279.0,37.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,2.7468354430379804,1985-08-08,35.00342231348392,
Wyndham Clark,1,71.0,144.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,-0.1153846153846132,1993-12-09,26.666666666666668,
Wyndham Clark,2,73.0,144.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,1.6923076923076934,1993-12-09,26.666666666666668,
Wyndham Clark,3,,144.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1993-12-09,26.666666666666668,
Wyndham Clark,4,,144.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1993-12-09,26.666666666666668,
Xander Schauffele,1,66.0,272.0,10.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,1,0,,0,-5.115384615384613,1993-10-25,26.78986995208761,
Xander Schauffele,2,70.0,272.0,10.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,1,0,,0,-1.3076923076923066,1993-10-25,26.78986995208761,
Xander Schauffele,3,69.0,272.0,10.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,1,0,,0,-1.4177215189873351,1993-10-25,26.78986995208761,
Xander Schauffele,4,67.0,272.0,10.0,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,1,0,,0,-2.2531645569620196,1993-10-25,26.78986995208761,
Zach J. Johnson,1,82.0,161.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,10.884615384615387,,,
Zach J. Johnson,2,79.0,161.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,7.692307692307693,,,
Zach J. Johnson,3,,161.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,,,
Zach J. Johnson,4,,161.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,,,
Zach Johnson,1,66.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,-5.115384615384613,1976-02-24,44.45722108145106,
Zach Johnson,2,76.0,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,4.692307692307693,1976-02-24,44.45722108145106,
Zach Johnson,3,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1976-02-24,44.45722108145106,
Zach Johnson,4,,142.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1976-02-24,44.45722108145106,
Zhang Xinjun,1,72.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R1,0,0,,0,0.8846153846153868,1987-06-10,33.16632443531827,
Zhang Xinjun,2,71.0,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R2,0,0,,0,-0.3076923076923066,1987-06-10,33.16632443531827,
Zhang Xinjun,3,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R3,0,0,,0,,1987-06-10,33.16632443531827,
Zhang Xinjun,4,,143.0,,2020,PGA,2020-08-09,2020-PGA,2020-PGA-R4,0,0,,0,,1987-06-10,33.16632443531827,
Abraham Ancer,1,71.0,301.0,56.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-1.5625,1991-02-27,29.56331279945243,
Abraham Ancer,2,75.0,301.0,56.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-0.25174825174825344,1991-02-27,29.56331279945243,
Abraham Ancer,3,79.0,301.0,56.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,5.3709677419354875,1991-02-27,29.56331279945243,
Abraham Ancer,4,76.0,301.0,56.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,1.0983606557377072,1991-02-27,29.56331279945243,
Adam Hadwin,1,72.0,299.0,54.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-0.5625,1987-11-02,32.884325804243666,
Adam Hadwin,2,73.0,299.0,54.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-2.2517482517482534,1987-11-02,32.884325804243666,
Adam Hadwin,3,74.0,299.0,54.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,0.37096774193548754,1987-11-02,32.884325804243666,
Adam Hadwin,4,80.0,299.0,54.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,5.098360655737707,1987-11-02,32.884325804243666,
Adam Long,1,71.0,287.0,13.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-1.5625,1987-09-25,32.988364134154686,
Adam Long,2,74.0,287.0,13.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-1.2517482517482534,1987-09-25,32.988364134154686,
Adam Long,3,69.0,287.0,13.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,-4.6290322580645125,1987-09-25,32.988364134154686,
Adam Long,4,73.0,287.0,13.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,-1.9016393442622928,1987-09-25,32.988364134154686,
Adam Scott,1,71.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-1.5625,1973-04-03,47.46611909650924,
Adam Scott,2,74.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-1.2517482517482534,1973-04-03,47.46611909650924,
Adam Scott,3,74.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,0.37096774193548754,1973-04-03,47.46611909650924,
Adam Scott,4,75.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,0.09836065573770725,1973-04-03,47.46611909650924,
Adrián Otaegui,1,71.0,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,-1.5625,1992-11-21,27.83025325119781,
Adrián Otaegui,2,79.0,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,3.7482517482517466,1992-11-21,27.83025325119781,
Adrián Otaegui,3,,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1992-11-21,27.83025325119781,
Adrián Otaegui,4,,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1992-11-21,27.83025325119781,
Alex Norén,1,72.0,288.0,17.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-0.5625,1982-07-12,38.19301848049281,
Alex Norén,2,74.0,288.0,17.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-1.2517482517482534,1982-07-12,38.19301848049281,
Alex Norén,3,67.0,288.0,17.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,-6.6290322580645125,1982-07-12,38.19301848049281,
Alex Norén,4,75.0,288.0,17.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,0.09836065573770725,1982-07-12,38.19301848049281,
An Byeong-hun,1,71.0,147.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,-1.5625,1991-09-17,29.010266940451746,
An Byeong-hun,2,76.0,147.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,0.7482517482517466,1991-09-17,29.010266940451746,
An Byeong-hun,3,,147.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1991-09-17,29.010266940451746,
An Byeong-hun,4,,147.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1991-09-17,29.010266940451746,
Andrew Putnam,1,73.0,73.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,0.4375,1989-01-25,31.652292950034223,
Andrew Putnam,2,,73.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,,1989-01-25,31.652292950034223,
Andrew Putnam,3,,73.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1989-01-25,31.652292950034223,
Andrew Putnam,4,,73.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1989-01-25,31.652292950034223,
Andy Ogletree,1,71.0,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,-1.5625,1998-04-03,22.466803559206024,
Andy Ogletree,2,77.0,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,1.7482517482517466,1998-04-03,22.466803559206024,
Andy Ogletree,3,,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1998-04-03,22.466803559206024,
Andy Ogletree,4,,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1998-04-03,22.466803559206024,
Andy Sullivan,1,71.0,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,-1.5625,1987-05-19,33.34154688569473,
Andy Sullivan,2,77.0,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,1.7482517482517466,1987-05-19,33.34154688569473,
Andy Sullivan,3,,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1987-05-19,33.34154688569473,
Andy Sullivan,4,,148.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1987-05-19,33.34154688569473,
Bernd Wiesberger,1,73.0,295.0,43.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,0.4375,1985-10-08,34.95140314852841,
Bernd Wiesberger,2,72.0,295.0,43.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-3.2517482517482534,1985-10-08,34.95140314852841,
Bernd Wiesberger,3,76.0,295.0,43.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,2.3709677419354875,1985-10-08,34.95140314852841,
Bernd Wiesberger,4,74.0,295.0,43.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,-0.9016393442622928,1985-10-08,34.95140314852841,
Billy Horschel,1,72.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-0.5625,1986-12-07,33.78781656399726,
Billy Horschel,2,70.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-5.251748251748253,1986-12-07,33.78781656399726,
Billy Horschel,3,72.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,-1.6290322580645125,1986-12-07,33.78781656399726,
Billy Horschel,4,80.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,5.098360655737707,1986-12-07,33.78781656399726,
Branden Grace,1,75.0,154.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,1,2022-06-09,0,2.4375,1988-05-20,32.336755646817245,-5.0
Branden Grace,2,79.0,154.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,1,2022-06-09,0,3.7482517482517466,1988-05-20,32.336755646817245,-5.0
Branden Grace,3,,154.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,1,2022-06-09,0,,1988-05-20,32.336755646817245,-5.0
Branden Grace,4,,154.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,1,2022-06-09,0,,1988-05-20,32.336755646817245,-5.0
Brandon Wu,1,74.0,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,1.4375,1997-02-17,23.589322381930184,
Brandon Wu,2,76.0,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,0.7482517482517466,1997-02-17,23.589322381930184,
Brandon Wu,3,,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1997-02-17,23.589322381930184,
Brandon Wu,4,,150.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1997-02-17,23.589322381930184,
Brandt Snedeker,1,75.0,152.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,2.4375,1980-12-08,39.78370978781656,
Brandt Snedeker,2,77.0,152.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,1.7482517482517466,1980-12-08,39.78370978781656,
Brandt Snedeker,3,,152.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1980-12-08,39.78370978781656,
Brandt Snedeker,4,,152.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1980-12-08,39.78370978781656,
Brendon Todd,1,68.0,140.0,7.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,-4.5625,1985-07-22,35.16495550992471,
Brendon Todd,2,72.0,140.0,7.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-3.2517482517482534,1985-07-22,35.16495550992471,
Brendon Todd,3,75.0,290.0,23.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,1.3709677419354875,1985-07-22,35.16495550992471,
Brendon Todd,4,75.0,290.0,23.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,0.09836065573770725,1985-07-22,35.16495550992471,
Brian Harman,1,74.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,0,,0,1.4375,1987-01-19,33.67008898015058,
Brian Harman,2,72.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,0,,0,-3.2517482517482534,1987-01-19,33.67008898015058,
Brian Harman,3,75.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,0,,0,1.3709677419354875,1987-01-19,33.67008898015058,
Brian Harman,4,73.0,294.0,38.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,0,,0,-1.9016393442622928,1987-01-19,33.67008898015058,
Bryson DeChambeau,1,69.0,137.0,2.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,1,2022-06-30,0,-3.5625,1993-09-16,27.01163586584531,-8.0
Bryson DeChambeau,2,68.0,137.0,2.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,1,2022-06-30,0,-7.251748251748253,1993-09-16,27.01163586584531,-8.0
Bryson DeChambeau,3,70.0,207.0,2.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,1,2022-06-30,0,-3.6290322580645125,1993-09-16,27.01163586584531,-8.0
Bryson DeChambeau,4,67.0,274.0,1.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,1,2022-06-30,0,-7.901639344262293,1993-09-16,27.01163586584531,-8.0
Bubba Watson,1,72.0,292.0,31.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,1,1,2022-07-29,0,-0.5625,1978-11-05,41.87542778918549,-7.0
Bubba Watson,2,69.0,292.0,31.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,1,1,2022-07-29,0,-6.251748251748253,1978-11-05,41.87542778918549,-7.0
Bubba Watson,3,74.0,292.0,31.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,1,1,2022-07-29,0,0.37096774193548754,1978-11-05,41.87542778918549,-7.0
Bubba Watson,4,77.0,292.0,31.0,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,1,1,2022-07-29,0,2.0983606557377072,1978-11-05,41.87542778918549,-7.0
Cameron Champ,1,73.0,151.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R1,0,0,,0,0.4375,1995-06-15,25.267624914442163,
Cameron Champ,2,78.0,151.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R2,0,0,,0,2.7482517482517466,1995-06-15,25.267624914442163,
Cameron Champ,3,,151.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R3,0,0,,0,,1995-06-15,25.267624914442163,
Cameron Champ,4,,151.0,,2020,USOpen,2020-09-20,2020-USOpen,2020-USOpen-R4,0,0,,0,,1995-06-15,25.267624914442163,
